Long Station Name,Collection Date,EC,Cl,Sacramento X2,WYT,Location,Area
San Joaquin River @ Mossdale Bridge - C7A,3/2/1989,1370,194,91.3346382,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,3/28/1989,148,9,53.31092405,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,4/25/1989,163,10,75.36664002,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,5/23/1989,165,10,79.21958813,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,6/21/1989,204,14,79.99610194,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/18/1989,176,12,82.03252197,D,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/25/1989,800,130,80.02863026,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/25/1989,130,4,80.02863026,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,9/20/1989,200,8,82.70448175,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,10/17/1989,162,9,85.49071827,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,11/7/1989,162,10,87.11334397,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,12/5/1989,195,14,82.38805208,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,1/24/1990,204,16,79.66720736,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/24/1990,1310,186,79.66720736,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,2/14/1990,1300,180,84.5852336,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,4/25/1990,164,10,87.22990049,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/25/1990,823,111,87.22990049,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/26/1990,160,10,86.56430395,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/26/1990,853,122,86.56430395,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,8/22/1990,178,9,83.47764088,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,8/22/1990,738,101,83.47764088,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,10/24/1990,191,13,94.04183083,D,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,10/24/1990,739,108,94.04183083,D,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,1/29/1991,344,39,94.90599798,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/29/1991,1100,169,94.90599798,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/23/1991,1330,197,85.01362795,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,4/23/1991,251,20,85.01362795,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/24/1991,962,168,92.78926842,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/24/1991,275,40,92.78926842,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,8/21/1991,950,156,88.57096592,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,8/21/1991,245,29,88.57096592,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,10/23/1991,727,108,94.27657666,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,10/23/1991,160,12,94.27657666,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/23/1992,1080,160,92.69366513,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,1/23/1992,247,18,92.69366513,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/22/1992,834,120,77.19407905,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,4/22/1992,231,18,77.19407905,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/22/1992,979,168,92.3938467,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/22/1992,179,15,92.3938467,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,8/19/1992,163,11,92.0935494,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,10/7/1992,944,150,92.45317986,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,10/7/1992,232,21,92.45317986,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/13/1993,357,40,64.09402935,AN,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,1/13/1993,247,23,64.09402935,AN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/21/1993,601,76,62.38347365,AN,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,4/21/1993,145,10,62.38347365,AN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/8/1993,842,117,75.05380959,AN,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/8/1993,120,8,75.05380959,AN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,9/1/1993,349,40,78.41118016,AN,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,9/1/1993,162,11,78.41118016,AN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,10/20/1993,245,26,84.89979461,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,10/20/1993,151,11,84.89979461,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/12/1994,731,104,82.38546939,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,1/12/1994,227,18,82.38546939,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/20/1994,880,135,78.884997,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,4/20/1994,236,19,78.884997,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/20/1994,942,136,90.6143213,C,SJRcorridor,Interior
Little Connection Sl. @ Empire Tr.,7/20/1994,248,34,90.6143213,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,11/17/1994,796,114,91.53716312,AN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,12/20/1994,946,139,81.11970496,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/26/1995,383,36,53.05662006,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,2/16/1995,487,59,49.77058978,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,3/20/1995,301,23,35.26878783,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/24/1995,184,16,55.06228913,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,5/18/1995,143,11,50.95156216,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,6/22/1995,240,24,57.6171137,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/20/1995,218,20,58.74876866,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,8/17/1995,633,78,74.57233985,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,9/14/1995,387,43,67.19233682,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,10/19/1995,202,22,74.05131326,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,11/16/1995,750,91,79.55759468,C,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,12/7/1995,746,94,79.94458802,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/18/1996,946,130,81.11891586,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,2/15/1996,290,29,53.64428507,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,3/14/1996,253,23,48.94207006,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/11/1996,413,49,53.46132043,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,5/9/1996,336,39,62.32099718,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,6/13/1996,592,78,65.4871296,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/18/1996,774,100,73.33974661,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,8/15/1996,747,89,77.45680181,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,9/12/1996,666,79,76.73553471,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,10/10/1996,609,77,83.55493234,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,11/14/1996,690,81,87.30019572,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,12/12/1996,220,18,67.9766535,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,2/13/1997,185,15,47.19212894,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,3/13/1997,338,35,55.45327752,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,4/9/1997,788,101,73.79612645,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,5/13/1997,346,39,71.63203277,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,6/4/1997,560,67,78.50514499,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,7/2/1997,620,75,78.23532434,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,8/7/1997,663,86,77.94958475,W,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,9/2/1997,671,84,77.2650624,W,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,4/10/2008,313.3,29,78.60601526,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,5/20/2008,305.7,33,83.51606562,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,6/12/2008,272,26,81.05885354,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,8/5/2008,280.8,37,88.35573476,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,9/16/2008,439,73,88.07483179,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,10/15/2008,288.7,37,90.3992398,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,12/23/2008,482,80,91.80575032,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,1/23/2009,516,86,92.25514125,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,2/23/2009,348.2,46,69.09157517,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,3/24/2009,219.7,19,67.79671251,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,4/29/2009,191.7,15,77.28892347,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,5/27/2009,176.6,14,78.39738548,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,6/16/2009,192.4,16,75.74081285,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,7/7/2009,157.5,12,82.06398554,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,7/30/2009,247.3,37,85.45859171,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,8/17/2009,315,55,86.7435617,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,9/8/2009,336.2,49,83.47406172,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,10/8/2009,311.4,45,90.73343555,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,10/30/2009,262.1,32,84.65210123,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,11/18/2009,258.8,31,88.28529367,C,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,12/9/2009,340,50,88.75050471,D,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,12/12/2009,789,120,92.72553683,D,SJRcorridor,Interior
SAN JOAQUIN R A BRANDT BR        ,12/12/2009,766,112,92.72553683,D,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,12/30/2009,503,93,92.01120098,D,SJRcorridor,Interior
SAN JOAQUIN R A BRANDT BR        ,1/12/2010,928,146,91.08275529,BN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/12/2010,1008,152,91.08275529,BN,SJRcorridor,Interior
SAN JOAQUIN R A BRANDT BR        ,1/18/2010,945,146,86.04685619,BN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/18/2010,848,126,86.04685619,BN,SJRcorridor,Interior
San Joaquin River @ Mossdale Bridge - C7A,1/20/2010,778,111,82.2895829,BN,SJRcorridor,Interior
SAN JOAQUIN R A BRANDT BR        ,1/20/2010,923,141,82.2895829,BN,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,1/25/2010,290.7,38,63.07199036,BN,SJRcorridor,Interior
San Joaquin River at Prisoner's Point,2/16/2010,261.4,25,56.73294725,BN,SJRcorridor,Interior
San Joaquin River at Holt Rd.,1/19/2011,247,26,66.73352135,W,SJRcorridor,Interior
Old River nr Tracy,4/23/1991,1510,255,85.01362795,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,4/23/1991,1360,226,85.01362795,C,SouthDelta,Interior
Old River nr Tracy,8/19/1992,1160,217,92.0935494,C,SouthDelta,Interior
Old River nr Tracy,1/29/1991,1320,210,94.90599798,C,SouthDelta,Interior
Old River nr Tracy,3/2/1989,1410,208,91.3346382,D,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,3/2/1989,1430,206,91.3346382,D,SouthDelta,Interior
Old River nr Tracy,7/22/1992,1120,206,92.3938467,C,SouthDelta,Interior
Old River nr Tracy,10/23/1991,1220,202,94.27657666,C,SouthDelta,Interior
Old River nr Tracy,7/24/1991,1110,202,92.78926842,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,1/29/1991,1240,196,94.90599798,C,SouthDelta,Interior
Old River nr Tracy,8/21/1991,1140,195,88.57096592,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,12/23/2008,1257,194,91.80575032,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,7/22/1992,1100,189,92.3938467,C,SouthDelta,Interior
Old River nr Tracy,10/24/1990,1140,187,94.04183083,D,SouthDelta,Interior
Old River nr Tracy,2/14/1990,1320,186,84.5852336,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,8/19/1992,1080,185,92.0935494,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,3/12/1991,1210,180,78.72735886,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,3/23/2009,1179,180,67.34893515,D,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,1/24/1990,1200,177,79.66720736,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,3/23/2009,1156,176,67.34893515,D,SouthDelta,Interior
Old River nr Tracy,1/23/1992,1150,176,92.69366513,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,7/24/1991,974,176,92.78926842,C,SouthDelta,Interior
Old River nr Tracy,4/22/1992,1110,175,77.19407905,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,8/21/1991,1000,174,88.57096592,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,2/14/1990,1240,173,84.5852336,C,SouthDelta,Interior
Old River nr Tracy,4/25/1990,1120,173,87.22990049,C,SouthDelta,Interior
Old River nr Tracy,1/24/1990,1190,172,79.66720736,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/22/1992,900,172,92.3938467,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,2/14/1991,1080,168,93.77396204,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,1/16/1991,1150,167,92.74078739,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,1/12/2009,1092,167,89.32251087,D,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,1/23/1992,1100,166,92.69366513,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,2/11/2009,1093,166,83.0036227,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,1/24/1990,1100,165,79.66720736,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,1/2/1991,1100,164,93.51732212,C,SouthDelta,Interior
Old River nr Tracy,10/7/1992,974,164,92.45317986,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,10/24/1990,1030,162,94.04183083,D,SouthDelta,Interior
Old River nr Tracy,7/20/1994,997,160,90.6143213,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,12/12/1990,781,160,93.02603777,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,2/11/2009,1068,158,83.0036227,D,SouthDelta,Interior
Old River @ Middle River,3/16/2009,1043,158,64.397985,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/19/1992,822,158,92.0935494,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,1/12/2009,1009,157,89.32251087,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,2/25/1991,840,157,94.18554964,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,10/23/1991,997,156,94.27657666,C,SouthDelta,Interior
Old River @ Middle River,2/10/2009,1079,153,84.02790463,D,SouthDelta,Interior
Middle River @ Union Point - P10A,2/3/2014,774,152,93.92384943,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,4/9/2009,1013,151,75.01511525,D,SouthDelta,Interior
Old River @ Middle River,4/1/2009,1008,150,73.95020527,D,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,7/20/1994,956,150,90.6143213,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,12/19/1991,909,150,95.49778406,C,SouthDelta,Interior
Old River @ Middle River,1/7/2009,962,149,86.91076865,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/20/1992,795,149,94.16017229,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,9/3/1992,956,148,90.77667797,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,12/11/2008,1047,147,93.85276614,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,1/26/2009,995,146,88.07443799,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/9/1992,724,146,91.63677332,C,SouthDelta,Interior
Middle River @ Union Point - P10A,12/7/2015,710,145,94.9140377,C,SouthDelta,Interior
Old River nr Tracy,4/20/1994,942,143,78.884997,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,10/7/1992,881,143,92.45317986,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/31/1990,817,142,92.89347904,D,SouthDelta,Interior
Old River nr Tracy,7/25/1989,850,140,80.02863026,D,SouthDelta,Interior
Old River nr Tracy,7/8/1993,950,139,75.05380959,AN,SouthDelta,Interior
Old River nr Tracy,7/26/1990,916,139,86.56430395,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,1/26/2009,952,138,88.07443799,D,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,4/22/1992,932,138,77.19407905,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/24/1990,703,138,94.04183083,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/20/1994,852,136,90.6143213,C,SouthDelta,Interior
Middle River @ Union Point - P10A,6/1/2015,697,136,93.2549537,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/21/1991,840,135,88.57096592,C,SouthDelta,Interior
Middle River @ Union Point - P10A,11/2/2015,675,135,93.88533024,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/7/1992,684,134,92.45317986,C,SouthDelta,Interior
Middle River @ Union Point - P10A,7/6/2015,667,134,95.81957478,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,4/20/1994,922,133,78.884997,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,1/29/1991,700,133,94.90599798,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,12/23/2008,928,132,91.80575032,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,11/14/1990,715,132,93.90716742,D,SouthDelta,Interior
Middle River @ Union Point - P10A,8/3/2015,648,132,95.38511805,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,2/26/2009,911,130,60.14582078,D,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,7/25/1989,800,130,80.02863026,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/25/1989,800,130,80.02863026,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,11/28/1990,829,129,92.60675328,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/17/1990,761,129,93.81403956,D,SouthDelta,Interior
Middle River @ Union Point - P10A,3/3/2014,725,129,80.57624471,C,SouthDelta,Interior
Old River @ Middle River,12/22/2008,900,128,92.48009562,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,12/11/2008,898,128,93.85276614,C,SouthDelta,Interior
Old River nr Tracy,8/22/1990,857,126,83.47764088,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/31/1990,828,126,85.26138636,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,6/11/1992,686,126,90.14218042,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,4/20/1994,824,124,78.884997,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,7/26/1990,843,122,86.56430395,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,9/5/1990,816,122,86.59648732,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,4/25/1990,839,121,87.22990049,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,3/9/2009,868,120,54.40866096,D,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,4/9/2009,844,120,75.01511525,D,SouthDelta,Interior
Middle River @ Union Point - P10A,10/5/2015,616,120,94.93479848,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,4/23/2009,814,119,79.53429049,D,SouthDelta,Interior
Middle River @ Union Point - P10A,11/3/2014,613,119,92.39401068,D,SouthDelta,Interior
Middle River @ Union Point - P10A,1/4/2016,601,118,89.47617765,BN,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,7/8/1993,855,117,75.05380959,AN,SouthDelta,Interior
Middle River @ Union Point - P10A,9/9/2015,581,117,94.75346141,C,SouthDelta,Interior
Old River @ Middle River,1/29/2009,862,116,83.77227583,D,SouthDelta,Interior
Old River @ Middle River,2/25/2009,844,115,63.13375011,D,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,2/26/2009,840,114,60.14582078,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/16/1990,777,114,85.00509504,C,SouthDelta,Interior
Old River nr Tracy,4/21/1993,802,113,62.38347365,AN,SouthDelta,Interior
Middle River @ Union Point - P10A,2/3/2009,633,113,84.30493265,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/7/1991,536,112,92.52821793,C,SouthDelta,Interior
Old River @ Tracy Road Bridge - P12,6/8/2009,739,110,77.24823856,D,SouthDelta,Interior
Middle River @ Union Point - P10A,1/6/2014,601,110,92.33233742,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,4/25/1990,671,109,87.22990049,C,SouthDelta,Interior
Old River nr Tracy,1/12/1994,771,108,82.38546939,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,6/26/1991,636,108,92.70986559,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/11/1990,631,107,94.23950241,D,SouthDelta,Interior
Middle River @ Union Point - P10A,1/6/2009,589,104,86.18470086,D,SouthDelta,Interior
Middle River @ Union Point - P10A,12/1/2014,542,104,93.6049299,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,8/22/1990,735,103,83.47764088,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,1/12/1994,726,102,82.38546939,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/13/1990,672,102,82.37363354,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,6/13/1991,575,102,92.96709129,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/24/1991,511,102,92.78926842,C,SouthDelta,Interior
Middle River @ Union Point - P10A,7/7/2014,541,99,90.2187572,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,7/10/1991,564,98,92.07471565,C,SouthDelta,Interior
Middle River @ Union Point - P10A,1/3/2008,544,98,83.34570353,C,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,3/9/2009,728,97,54.40866096,D,SouthDelta,Interior
Middle River @ Union Point - P10A,1/9/2019,543,96,#N/A,W,SouthDelta,Interior
Old River @ Middle River,4/16/2009,694,95,67.73613947,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/22/1990,652,95,83.47764088,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/28/1990,644,95,84.07314596,C,SouthDelta,Interior
Middle River @ Union Point - P10A,5/4/2015,568,95,94.17154572,C,SouthDelta,Interior
Middle River @ Union Point - P10A,10/6/2014,503,92,94.77701545,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/1/1990,595,91,91.47315676,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,1/23/1992,546,91,92.69366513,C,SouthDelta,Interior
Middle River @ Union Point - P10A,12/2/2008,511,91,92.75840841,C,SouthDelta,Interior
Middle River @ Union Point - P10A,3/2/2009,583,90,65.57301543,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,4/9/1991,666,88,70.47185036,C,SouthDelta,Interior
Middle River @ Union Point - P10A,12/2/2013,507,88,93.39492499,D,SouthDelta,Interior
Middle River @ Union Point - P10A,1/2/2007,490,86,80.23657174,D,SouthDelta,Interior
Middle River @ Union Point - P10A,8/4/2014,490,86,88.73599436,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,8/7/1990,482,85,84.4251127,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,3/26/1991,698,84,72.01442228,C,SouthDelta,Interior
Middle River @ Union Point - P10A,2/2/2010,536,84,54.29400396,BN,SouthDelta,Interior
Middle River @ Union Point - P10A,1/5/2010,466,82,86.26711441,BN,SouthDelta,Interior
Middle River @ Union Point - P10A,9/2/2014,452,82,90.3346038,C,SouthDelta,Interior
Grant Ln Can @ Tracy Rd Bdg,4/21/1993,615,81,62.38347365,AN,SouthDelta,Interior
Middle R @ Tracy Rd Bdg,3/2/1989,506,81,91.3346382,D,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,10/23/1991,463,81,94.27657666,C,SouthDelta,Interior
Grant Line/Fabian/Bell Canals nr Old R.,9/26/1991,457,80,89.13268814,C,SouthDelta,Interior
Middle River @ Union Point - P10A,1/8/2018,456,80,84.74492337,BN,SouthDelta,Interior
Grant Line Canal @ Tracy Blvd,6/8/2009,550,78,77.24823856,D,SouthDelta,Interior
Middle River @ Union Point - P10A,11/4/2013,463,77,90.34617646,BN,SouthDelta,Interior
Middle River @ Union Point - P10A,2/3/2016,488,76,59.65346245,BN,SouthDelta,Interior
Middle River @ Union Point - P10A,10/1/2008,461,76,88.30977329,D,SouthDelta,Interior
